Z1,EW1,NS1,Z2,EW2,NS2,Z3,EW3,NS3,Z4,EW4,NS4,Z5,EW5,NS5,Timestamp,nearest10hz,X,inletNumber,P,T,CH4,H2O,C2H6,R,C1C2,raw_CH4,raw_H2O,raw_C2H6,raw_R,raw_C1C2,batteryCharge,powerInput,current,SOC,Latitude,Longitude,Velocity,Bearing,wind_deviceID,windReference,avg_wind_x,avg_wind_y,avg_windSpeed,avg_windAngle,atmosphericPressure,airTemperature,jointime
NAN,NAN,NAN,-1.08,-2.79,-1.66,-1.02,-5.34,-1.45,-0.09,-4.94,-0.62,0.09,-5.35,-0.86,2021-02-04 12:25:51.400,1612466751.4,54,0,239.951,15.9135,-0.8914690000000001,-848.2360000000001,16.7374,0.134631,-1,-0.887573,-844.957,16.6433,0.00990083,-1,12298,14742,253,90,40.594629442861645,-105.14027415089157,0.003878306575384732,2.492144197171278,35,250,1.4895188738297598,-6.7782692130443545,6.94,-1.3544853071795864,8360,275.15000000000003,1612466751.4
NAN,NAN,NAN,-1.12,-2.57,-2.57,-1.11,-3.78,-1.43,0.05,-5.15,-0.33,0.08,-5.5,-0.82,2021-02-04 12:25:51.500,1612466751.5,55,0,239.951,15.9135,-0.8914690000000001,-848.2360000000001,16.7374,0.134631,-1,-0.887573,-844.957,16.6433,0.00990083,-1,12298,14742,253,90,40.59462943730608,-105.140274145336,0.001172689768608203,4.71238898038469,35,250,1.5247455766415319,-6.77043210781351,6.94,-1.349285307179586,8360,275.15000000000003,1612466751.5
NAN,NAN,NAN,-1.21,-2.47,-1.62,-0.65,-4.22,-1.69,0.21,-5.15,-0.22,-0.05,-5.35,-0.66,2021-02-04 12:25:51.599,1612466751.6,56,0,239.951,15.9135,-0.8914690000000001,-848.2360000000001,16.7374,0.134631,-1,-0.887573,-844.957,16.6433,0.00990083,-1,12298,14742,253,90,40.594629442861645,-105.14027415366934,0.0038421354901124138,4.298735175321533,35,250,1.5010397735874181,-6.775727237581855,6.94,-1.352785307179585,8360,275.15000000000003,1612466751.6
NAN,NAN,NAN,-1.01,-3.21,-1.95,-1.33,-4.57,-1.62,0.12,-4.88,-0.02,0.02,-5.29,-0.64,2021-02-04 12:25:51.700,1612466751.7,57,0,239.951,15.9135,-0.8914690000000001,-848.2360000000001,16.7374,0.134631,-1,-0.887573,-844.957,16.6433,0.00990083,-1,12298,14742,253,90,40.5946294345283,-105.14027415366934,0.00807020451175465,2.8467158987076697,35,250,1.384433546712927,-6.7494772949270585,6.8900000000000015,-1.3684853071795866,8360,275.15000000000003,1612466751.7
NAN,NAN,NAN,-0.67,-2.85,-1.31,-1.12,-3.89,-1.47,0.86,-5.43,-0.1,0.07,-5.32,-0.56,2021-02-04 12:25:51.799,1612466751.8,58,0,239.984,15.9173,-0.903868,-861.738,15.9812,0.193879,-1,-0.888782,-841.837,17.192999999999998,0.0251458,-1,12298,14742,253,90,40.59462942897274,-105.1402741481138,0.0038421409836361885,4.298736158656502,35,250,1.3177465079437731,-6.660904153401548,6.79,-1.3754853071795863,8360,275.15000000000003,1612466751.8
NAN,NAN,NAN,-0.27,-3.29,-2.53,-1.07,-4.08,-1.18,-0.35,-5.24,-1.13,0.04,-5.36,-0.42,2021-02-04 12:25:51.900,1612466751.9,59,0,239.984,15.9173,-0.903868,-861.738,15.9812,0.193879,-1,-0.888782,-841.837,17.192999999999998,0.0251458,-1,12298,14742,253,90,40.59462943175052,-105.1402741620027,0.0036072954826067358,5.578628543367619,35,250,1.2300627312471326,-6.514894141672361,6.630000000000001,-1.3841853071795864,8360,275.15000000000003,1612466751.9
NAN,NAN,NAN,-0.14,-2.91,-1.97,-0.72,-4.18,-1.06,-0.66,-4.75,-0.6,-0.25,-5.69,-0.55,2021-02-04 12:25:52.000,1612466752,60,0,239.984,15.9173,-0.903868,-861.738,15.9812,0.193879,-1,-0.888782,-841.837,17.192999999999998,0.0251458,-1,12298,14742,253,90,40.59462943391612,-105.14027415364815,0.004159537019937482,2.539932197118231,35,250,1.16901844851211,-6.343174742497903,6.44999767029609,-1.3885458498177832,8360,275.15000000000003,1612466752.1
NAN,NAN,NAN,0.06,-3.07,-1.63,-0.28,-4.04,-1.49,-0.46,-4.69,-0.91,-0.48,-5.7,-0.64,2021-02-04 12:25:52.099,1612466752.1,61,0,239.984,15.9173,-0.903868,-861.738,15.9812,0.193879,-1,-0.888782,-841.837,17.192999999999998,0.0251458,-1,12298,14742,253,90,40.59462942558278,-105.14027415642592,0.0015443757159673238,3.141592653589793,35,250,1.16901844851211,-6.343174742497903,6.44999767029609,-1.3885458498177832,8360,275.15000000000003,1612466752.1
NAN,NAN,NAN,-0.41,-3.84,-1.16,-0.27,-4.41,-0.98,-0.16,-4.85,-0.4,-0.76,-5.86,-0.29,2021-02-04 12:25:52.200,1612466752.2,62,0,239.984,15.9173,-0.903868,-861.738,15.9812,0.193879,-1,-0.888782,-841.837,17.192999999999998,0.0251458,-1,12298,14742,253,90,40.59462943113834,-105.14027415364815,0.003303874568066696,5.920328153110098,35,250,1.1632719947088268,-6.1611442335272555,6.2700000000000005,-1.3841853071795864,8360,275.15000000000003,1612466752.2
NAN,NAN,NAN,-0.55,-3.65,-0.88,-0.29,-4.41,-1.27,-0.27,-4.49,-0.78,-0.86,-6.14,-0.42,2021-02-04 12:25:52.299,1612466752.3,63,0,239.984,15.9173,-0.903868,-861.738,15.9812,0.193879,-1,-0.888782,-841.837,17.192999999999998,0.0251458,-1,12298,14742,253,90,40.59462943113834,-105.14027415920371,0.0038421393958953847,1.9844481651868977,35,250,1.2181068400447248,-6.099558650118568,6.22,-1.373685307179586,8360,275.15000000000003,1612466752.3
NAN,NAN,NAN,0.48,-3.14,-2.61,-0.59,-4.05,-1.66,-0.51,-4.34,-1.88,-1.51,-5.53,-0.38,2021-02-04 12:25:52.400,1612466752.4,64,0,239.984,15.9173,-0.903868,-861.738,15.9812,0.193879,-1,-0.888782,-841.837,17.192999999999998,0.0251458,-1,12298,14742,253,90,40.59462942836056,-105.14027414531479,0.0038421339025031735,1.9844498508748505,35,250,1.324049412839805,-6.07744133269574,6.22,-1.3562853071795866,8360,275.15000000000003,1612466752.4
NAN,NAN,NAN,-0.33,-3.22,-1.24,0.12,-3.69,-2.02,-0.82,-4.66,-2.28,-1.12,-5.09,0.16,2021-02-04 12:25:52.500,1612466752.5,65,0,239.984,15.9173,-0.903868,-861.738,15.9812,0.193879,-1,-0.888782,-841.837,17.192999999999998,0.0251458,-1,12298,14742,253,90,40.59462942836056,-105.14027415087037,0.0015443775570083986,3.141592653589793,35,250,1.430196467805077,-6.0533410661780716,6.219999999999999,-1.3387853071795865,8360,275.15000000000003,1612466752.5
NAN,NAN,NAN,-0.92,-2.96,-0.82,-0.19,-3.66,-2.08,-0.37,-5.07,-2.18,-1.29,-4.77,-0.15,2021-02-04 12:25:52.599,1612466752.6,66,0,239.984,15.9173,-0.903868,-861.738,15.9812,0.193879,-1,-0.888782,-841.837,17.192999999999998,0.0251458,-1,12298,14742,253,90,40.59462942558278,-105.14027414531479,0.004779234170337433,3.3894969485659656,35,250,1.4090010573851717,-6.058309666919269,6.22,-1.3422853071795864,8360,275.15000000000003,1612466752.6
NAN,NAN,NAN,-0.4,-1.05,-2.16,-0.89,-3.87,-1.29,-0.64,-4.84,-1.54,-1.12,-4.51,-1.89,2021-02-04 12:25:52.700,1612466752.7,67,0,239.984,15.9173,-0.903868,-861.738,15.9812,0.193879,-1,-0.888782,-841.837,17.192999999999998,0.0251458,-1,12298,14742,253,90,40.59462942002722,-105.14027415364815,0.0033038740024052223,2.7787400588564926,35,250,1.239447790836957,-6.095257925124201,6.22,-1.3701853071795862,8360,275.15000000000003,1612466752.7
NAN,NAN,NAN,-0.79,-0.68,-1.88,-0.74,-3.49,-1.4,0.1,-4.97,-1.89,-0.03,-5.49,-1.72,2021-02-04 12:25:52.799,1612466752.8,68,0,239.988,15.9212,-0.88485,-854.709,16.6518,0.135712,-1,-0.8955700000000001,-858.909,16.7599,0.098647,-1,12306,14780,254,90,40.59462942002722,-105.14027414253702,0.0019391514738649985,2.492144472757739,35,250,1.1325964359266611,-6.1160138418193775,6.22,-1.3876853071795863,8360,275.15000000000003,1612466752.8
NAN,NAN,NAN,-0.73,-1.05,-1.65,0.04,-4.05,-1.14,-0.07,-5.23,-1.51,-0.24,-5.15,-1.86,2021-02-04 12:25:52.900,1612466752.9,69,0,239.988,15.9212,-0.88485,-854.709,16.6518,0.135712,-1,-0.8955700000000001,-858.909,16.7599,0.098647,-1,12306,14780,254,90,40.594629417249436,-105.14027415087037,0.001975714218453106,3.3601795122926092,35,250,1.0149674310122108,-6.136631088307694,6.22,-1.406885307179586,8360,275.15000000000003,1612466752.9
NAN,NAN,NAN,-2.05,-0.71,-1.31,1.24,-4.86,-0.41,0.15,-5.57,-1.77,-0.48,-4.31,-1.34,2021-02-04 12:25:53.000,1612466753,70,0,239.988,15.9212,-0.88485,-854.709,16.6518,0.135712,-1,-0.8955700000000001,-858.909,16.7599,0.098647,-1,12306,14780,254,90,40.59462941655817,-105.14027414355186,0.003966994136016756,2.6372547709246223,35,250,1.0382985953932062,-5.84288539932651,5.934422782618241,-1.3949291341503234,8360,275.15000000000003,1612466753.1
NAN,NAN,NAN,-1.51,-0.54,-1.72,-1.32,-4.36,0.17,-0.13,-5.29,-1.77,-0.27,-4.92,-1.42,2021-02-04 12:25:53.099,1612466753.1,71,0,239.988,15.9212,-0.88485,-854.709,16.6518,0.135712,-1,-0.8955700000000001,-858.909,16.7599,0.098647,-1,12306,14780,254,90,40.59462941100261,-105.14027414632963,0.0028082024468448455,2.1531035076377134,35,250,1.0382985953932062,-5.84288539932651,5.934422782618241,-1.3949291341503234,8360,275.15000000000003,1612466753.1
NAN,NAN,NAN,-1.94,-1.8,-0.03,-1.28,-3.47,-0.72,0.11,-5.07,-1.96,0.27,-4.92,-1.37,2021-02-04 12:25:53.200,1612466753.2,72,0,239.988,15.9212,-0.88485,-854.709,16.6518,0.135712,-1,-0.8955700000000001,-858.909,16.7599,0.098647,-1,12306,14780,254,90,40.59462941378039,-105.14027413799627,0.004681595497425307,0.8502906438921053,35,250,1.1452364316739982,-5.5327148413384375,5.65,-1.3666853071795864,8360,275.15000000000003,1612466753.2
NAN,NAN,NAN,-1.83,-0.05,-0.47,-0.48,-2.98,-0.75,0.54,-5.15,-1.65,0.29,-5.01,-1.71,2021-02-04 12:25:53.299,1612466753.3,73,0,239.988,15.9212,-0.88485,-854.709,16.6518,0.135712,-1,-0.8955700000000001,-858.909,16.7599,0.098647,-1,12306,14780,254,90,40.59462941655817,-105.14027413799627,0.004779233284924042,3.389499399880722,35,250,1.1804544389140748,-5.371827186130252,5.500000000000001,-1.3544853071795864,8360,275.15000000000003,1612466753.3
NAN,NAN,NAN,-0.55,-0.42,-0.97,-1.16,-3.63,-1.94,0.29,-5.42,-1.48,0.01,-5.02,-1.37,2021-02-04 12:25:53.400,1612466753.4,74,0,239.988,15.9212,-0.88485,-854.709,16.6518,0.135712,-1,-0.8955700000000001,-858.909,16.7599,0.098647,-1,12306,14780,254,90,40.59462940544705,-105.14027414077408,0.003303871873022814,2.7787404387582137,35,250,1.1130631768833752,-5.284041101682148,5.4,-1.3631853071795865,8360,275.15000000000003,1612466753.4
NAN,NAN,NAN,-0.67,-1.01,-0.73,-1.43,-3.23,-1.17,0.41,-5.13,-1.31,0.26,-4.66,-1.74,2021-02-04 12:25:53.500,1612466753.5,75,0,239.988,15.9212,-0.88485,-854.709,16.6518,0.135712,-1,-0.8955700000000001,-858.909,16.7599,0.098647,-1,12306,14780,254,90,40.59462941100261,-105.14027413521852,0.001544373606567262,0,35,250,1.0266390319620855,-5.189423118040381,5.29,-1.3754853071795863,8360,275.15000000000003,1612466753.5
NAN,NAN,NAN,-0.57,-1.75,-0.55,-0.5,-4.37,-0.51,0.4,-5.05,-1.82,0.23,-4.82,-1.42,2021-02-04 12:25:53.599,1612466753.6,76,0,239.988,15.9212,-0.88485,-854.709,16.6518,0.135712,-1,-0.8955700000000001,-858.909,16.7599,0.098647,-1,12306,14780,254,90,40.594629408224826,-105.14027414077408,0.0019391442177413365,5.633741538071154,35,250,0.9901918774548341,-5.14559229300403,5.239999999999999,-1.3806853071795866,8360,275.15000000000003,1612466753.6
NAN,NAN,NAN,1.36,-1.47,1.57,0.58,-4.25,-0.64,0.31,-5.08,-1.64,-0.03,-4.88,-1.71,2021-02-04 12:25:53.700,1612466753.7,77,0,239.988,15.9212,-0.88485,-854.709,16.6518,0.135712,-1,-0.8955700000000001,-858.909,16.7599,0.098647,-1,12306,14780,254,90,40.59462941378039,-105.14027413799627,0.0033038803908515975,0.3628584839732857,35,250,1.069777386671244,-5.078550614394509,5.19,-1.3631853071795865,8360,275.15000000000003,1612466753.7
NAN,NAN,NAN,-1,-4.43,-0.49,0.25,-4.13,-1.46,0.26,-4.78,-1.69,-0.26,-4.87,-1.37,2021-02-04 12:25:53.799,1612466753.8,78,0,239.984,15.9241,-0.888617,-850.545,15.9522,0.037373800000000006,-1,-0.8916930000000001,-850.117,16.0262,0.0899934,-1,12295,14750,254,90,40.59462941378039,-105.14027413799627,0.002345400739878866,4.71238898038469,35,250,1.1903686962671043,-5.000262229818287,5.14,-1.337085307179586,8360,275.15000000000003,1612466753.8
NAN,NAN,NAN,0.05,-3.39,1.01,1.13,-5.03,-0.91,0.36,-4.86,-2.05,-0.17,-4.79,-1.63,2021-02-04 12:25:53.900,1612466753.9,79,0,239.984,15.9241,-0.888617,-850.545,15.9522,0.037373800000000006,-1,-0.8916930000000001,-850.117,16.0262,0.0899934,-1,12295,14750,254,90,40.59462941378039,-105.14027414355186,0.003054210126244027,2.905570047726835,35,250,1.3048417254524745,-4.806015820980848,4.98,-1.3056853071795864,8360,275.15000000000003,1612466753.9
NAN,NAN,NAN,-1.59,-4,0.92,-0.58,-4.98,-1.94,0.24,-5,-2.14,-0.39,-4.79,-1.56,2021-02-04 12:25:54.000,1612466754,80,0,239.984,15.9241,-0.888617,-850.545,15.9522,0.037373800000000006,-1,-0.8916930000000001,-850.117,16.0262,0.0899934,-1,12295,14750,254,90,40.59462940843925,-105.14027413630457,0.001497096769691853,3.4528547145344746,35,250,1.333528919013821,-4.668266123107854,4.8549982465499,-1.292548437975744,8360,275.15000000000003,1612466754.1
NAN,NAN,NAN,-2.99,-3.5,-2.12,-0.55,-4.87,-2.58,0.05,-4.8,-2.35,-0.41,-4.94,-1.57,2021-02-04 12:25:54.099,1612466754.1,81,0,239.984,15.9241,-0.888617,-850.545,15.9522,0.037373800000000006,-1,-0.8916930000000001,-850.117,16.0262,0.0899934,-1,12295,14750,254,90,40.59462941121704,-105.14027414463793,0.0019391514739879102,3.79104028303773,35,250,1.333528919013821,-4.668266123107854,4.8549982465499,-1.292548437975744,8360,275.15000000000003,1612466754.1
NAN,NAN,NAN,-1.22,-3.57,-1.69,-0.18,-4.62,-2.22,0,-4.51,-2.19,-0.45,-4.84,-1.54,2021-02-04 12:25:54.200,1612466754.2,82,0,239.984,15.9241,-0.888617,-850.545,15.9522,0.037373800000000006,-1,-0.8916930000000001,-850.117,16.0262,0.0899934,-1,12295,14750,254,90,40.59462940566147,-105.14027413908235,0.006063460351586093,1.8283368371869573,35,250,1.2871982988521424,-4.551485531058201,4.730000000000001,-1.295185307179586,8360,275.15000000000003,1612466754.2
NAN,NAN,NAN,-0.29,-3.54,-1.97,0.08,-4.51,-1.96,0.19,-4.36,-1.89,-0.49,-4.81,-1.46,2021-02-04 12:25:54.299,1612466754.3,83,0,239.984,15.9241,-0.888617,-850.545,15.9522,0.037373800000000006,-1,-0.8916930000000001,-850.117,16.0262,0.0899934,-1,12295,14750,254,90,40.59462940843925,-105.14027413074899,0.0015443757159673238,0,35,250,1.1995778966056452,-4.575359315941775,4.730000000000001,-1.3143853071795866,8360,275.15000000000003,1612466754.3
NAN,NAN,NAN,-0.8,-3.43,-2.26,-0.2,-4.37,-0.91,0.08,-3.63,-1.86,-0.51,-4.66,-1.59,2021-02-04 12:25:54.400,1612466754.4,84,0,239.984,15.9241,-0.888617,-850.545,15.9522,0.037373800000000006,-1,-0.8916930000000001,-850.117,16.0262,0.0899934,-1,12295,14750,254,90,40.59462940843925,-105.14027413908235,0.00330388039088485,3.5044511376171608,35,250,1.1350145618385992,-4.6947462066031145,4.83,-1.3335853071795862,8360,275.15000000000003,1612466754.4
NAN,NAN,NAN,-0.09,-4.14,-1.16,-0.13,-4.57,-1.8,-0.1,-3.49,-1.82,-0.62,-3.87,-1.66,2021-02-04 12:25:54.500,1612466754.5,85,0,239.984,15.9241,-0.888617,-850.545,15.9522,0.037373800000000006,-1,-0.8916930000000001,-850.117,16.0262,0.0899934,-1,12295,14750,254,90,40.59462940288369,-105.1402741335268,0.003878303943198968,2.4921464027892144,35,250,1.0900922851412949,-4.920701048618523,5.04,-1.352785307179585,8360,275.15000000000003,1612466754.5
NAN,NAN,NAN,-0.18,-3.21,-1.24,0.1,-4.34,-1.58,0,-4.26,-1.32,-1.27,-4.14,-2.21,2021-02-04 12:25:54.599,1612466754.6,86,0,239.984,15.9241,-0.888617,-850.545,15.9522,0.037373800000000006,-1,-0.8916930000000001,-850.117,16.0262,0.0899934,-1,12295,14750,254,90,40.59462940288369,-105.1402741335268,0,0,35,250,1.0504162109361768,-5.031523207121525,5.14,-1.364985307179585,8360,275.15000000000003,1612466754.6
NAN,NAN,NAN,0.09,-3.69,-1.1,-0.04,-4.4,-1.29,0.33,-4.77,-1.77,-1.05,-4.02,-1.74,2021-02-04 12:25:54.700,1612466754.7,87,0,239.984,15.9241,-0.888617,-850.545,15.9522,0.037373800000000006,-1,-0.8916930000000001,-850.117,16.0262,0.0899934,-1,12295,14750,254,90,40.59462940288369,-105.1402741335268,0.002808187415178725,5.294699316681577,35,250,1.0001727711176813,-5.2454984918418175,5.340000000000001,-1.3823853071795862,8360,275.15000000000003,1612466754.7
NAN,NAN,NAN,0.43,-4.12,-1.16,0.25,-4.49,-1.11,-0.57,-5.65,-2.4,-0.5,-4.17,-1.69,2021-02-04 12:25:54.799,1612466754.8,88,0,239.984,15.9241,-0.888617,-850.545,15.9522,0.037373800000000006,-1,-0.8916930000000001,-850.117,16.0262,0.0899934,-1,12295,14750,254,90,40.59462940566147,-105.14027413908235,0.0019391478459165259,5.633740986533005,35,250,0.8907497219456003,-5.3260271246825095,5.4,-1.4050853071795866,8360,275.15000000000003,1612466754.8
NAN,NAN,NAN,0.39,-4.26,-1.61,0.58,-4.42,-1.01,-0.04,-4.62,-1.49,-0.23,-3.97,-1.69,2021-02-04 12:25:54.900,1612466754.9,89,0,240.018,15.927999999999999,-0.8863209999999999,-857.171,15.6745,0.0649956,-1,-0.890928,-856.205,16.6952,0.0833524,-1,12300,14772,255,90,40.59462940566147,-105.14027413630457,0.004202275381029558,2.447812843615342,35,250,0.6693968683278733,-5.459112366738098,5.5,-1.448785307179586,8360,275.15000000000003,1612466754.9
NAN,NAN,NAN,0.49,-4.72,-1.36,0.04,-4.34,-0.38,-0.27,-4.09,-0.38,-0.94,-4.23,-1.89,2021-02-04 12:25:55.000,1612466755,90,0,240.018,15.927999999999999,-0.8863209999999999,-857.171,15.6745,0.0649956,-1,-0.890928,-856.205,16.6952,0.0833524,-1,12300,14772,255,90,40.59462939985032,-105.14027413271728,3.701100314959773e-4,1.9648612496239088,35,250,0.3478146455344584,-5.388260455057818,5.399474581770725,-1.5063353071795864,8360,275.15000000000003,1612466755.1
NAN,NAN,NAN,0.16,-4.45,-2.1,0.55,-4.41,-0.25,0,-4,-1.16,-0.74,-4.4,-1.19,2021-02-04 12:25:55.099,1612466755.1,91,0,240.018,15.927999999999999,-0.8863209999999999,-857.171,15.6745,0.0649956,-1,-0.890928,-856.205,16.6952,0.0833524,-1,12300,14772,255,90,40.59462940540588,-105.14027413549508,0.0051929451096070795,5.814572712030933,35,250,0.3478146455344584,-5.388260455057818,5.399474581770725,-1.5063353071795864,8360,275.15000000000003,1612466755.1
NAN,NAN,NAN,0,-4.16,-2.31,0.59,-4.23,0.03,-0.45,-4.45,-0.7,-0.36,-3.73,-0.71,2021-02-04 12:25:55.200,1612466755.2,92,0,240.018,15.927999999999999,-0.8863209999999999,-857.171,15.6745,0.0649956,-1,-0.890928,-856.205,16.6952,0.0833524,-1,12300,14772,255,90,40.59462940818366,-105.14027413827284,0,0,35,250,0.16717352602564547,-5.337382599382974,5.34,-1.539485307179586,8360,275.15000000000003,1612466755.2
NAN,NAN,NAN,0.22,-3.75,-1.44,0.52,-4.27,0.25,-0.37,-4.8,-1.03,-0.54,-4.43,-1.01,2021-02-04 12:25:55.299,1612466755.3,93,0,240.018,15.927999999999999,-0.8863209999999999,-857.171,15.6745,0.0649956,-1,-0.890928,-856.205,16.6952,0.0833524,-1,12300,14772,255,90,40.59462940540588,-105.14027413549508,0.003303870309299095,2.778738538971276,35,250,0.12859262596759197,-5.288436814082849,5.289999999999999,-1.5464853071795865,8360,275.15000000000003,1612466755.3
NAN,NAN,NAN,0.5,-4.09,-0.81,0.41,-4.33,-1.19,-0.5,-4.7,-1.12,-0.53,-4.48,-1.05,2021-02-04 12:25:55.400,1612466755.4,94,0,240.018,15.927999999999999,-0.8863209999999999,-857.171,15.6745,0.0649956,-1,-0.890928,-856.205,16.6952,0.0833524,-1,12300,14772,255,90,40.5946294026281,-105.14027413549508,0.0019391446996855043,5.633738780685123,35,250,0.17624683050848128,-5.337090692009619,5.34,-1.5377853071795864,8360,275.15000000000003,1612466755.4
NAN,NAN,NAN,0.25,-4.05,-0.6,0.06,-4.49,-1.03,-0.51,-5.07,-1.15,-1.01,-4.68,-0.75,2021-02-04 12:25:55.500,1612466755.5,95,0,240.018,15.927999999999999,-0.8863209999999999,-857.171,15.6745,0.0649956,-1,-0.890928,-856.205,16.6952,0.0833524,-1,12300,14772,255,90,40.59462940818366,-105.14027413827284,0.0046815894555415636,5.4328956093653735,35,250,0.24405634275404597,-5.394482042009365,5.4,-1.5255853071795864,8360,275.15000000000003,1612466755.5
NAN,NAN,NAN,0.07,-3.79,-0.45,0.08,-4.41,-0.87,-0.73,-4.63,-0.78,-0.53,-4.58,-0.54,2021-02-04 12:25:55.599,1612466755.6,96,0,240.018,15.927999999999999,-0.8863209999999999,-857.171,15.6745,0.0649956,-1,-0.890928,-856.205,16.6952,0.0833524,-1,12300,14772,255,90,40.59462940818366,-105.1402741438284,0.003878299801811588,3.7910402830595804,35,250,0.3732235747420155,-5.487322130443664,5.5,-1.502885307179586,8360,275.15000000000003,1612466755.6
NAN,NAN,NAN,0,-3.64,-0.37,-0.17,-4.52,-0.61,-0.25,-4.5,-0.5,-0.87,-4.6,-1.29,2021-02-04 12:25:55.700,1612466755.7,97,0,240.018,15.927999999999999,-0.8863209999999999,-857.171,15.6745,0.0649956,-1,-0.890928,-856.205,16.6952,0.0833524,-1,12300,14772,255,90,40.5946294026281,-105.1402741438284,0,0,35,250,0.4291605157647011,-5.58353125286396,5.6000000000000005,-1.494085307179586,8360,275.15000000000003,1612466755.7
NAN,NAN,NAN,-0.35,-3.53,-0.65,-0.19,-4.31,-0.69,0.16,-4.97,0.09,-0.62,-4.66,-1.23,2021-02-04 12:25:55.799,1612466755.8,98,0,240.018,15.927999999999999,-0.8863209999999999,-857.171,15.6745,0.0649956,-1,-0.890928,-856.205,16.6952,0.0833524,-1,12300,14772,255,90,40.59462940818366,-105.1402741438284,0.003303868179858124,5.920334232188126,35,250,0.4959050742449341,-5.678386932689435,5.7,-1.4836853071795864,8360,275.15000000000003,1612466755.8
NAN,NAN,NAN,-0.13,-4.41,-0.37,-0.76,-4.09,0.16,-0.22,-4.92,-0.1,-0.67,-4.51,-0.46,2021-02-04 12:25:55.900,1612466755.9,99,0,239.97,15.9314,-0.882185,-841.6510000000001,16.0205,0.053622699999999995,-1,-0.8914690000000001,-848.2360000000001,16.7374,0.134631,-1,12295,14732,255,90,40.59462940818366,-105.14027414660616,0.00215911790484415,4.445951435902402,35,250,0.5114529972261542,-5.737248106159291,5.759999999999999,-1.481885307179586,8360,275.15000000000003,1612466755.9
NAN,NAN,NAN,-0.08,-4.18,-0.23,-0.5,-3.58,0.13,-0.66,-4.51,-0.74,-0.74,-4.44,-0.99,2021-02-04 12:25:56.000,1612466756,100,0,239.97,15.9314,-0.882185,-841.6510000000001,16.0205,0.053622699999999995,-1,-0.8914690000000001,-848.2360000000001,16.7374,0.134631,-1,12295,14732,255,90,40.59462940716115,-105.14027414876229,0.004491789720368464,2.5221547858813214,35,250,0.4882918801338434,-5.764353297002767,5.784997657118913,-1.486289196549694,8360,275.15000000000003,1612466756.1
NAN,NAN,NAN,-0.45,-4.58,-0.3,-0.18,-3.82,-0.02,-0.22,-4.66,-0.95,-0.82,-4.7,-1.06,2021-02-04 12:25:56.099,1612466756.1,101,0,239.97,15.9314,-0.882185,-841.6510000000001,16.0205,0.053622699999999995,-1,-0.8914690000000001,-848.2360000000001,16.7374,0.134631,-1,12295,14732,255,90,40.5946294016056,-105.14027414042894,0.002345394740723073,1.5707963267948966,35,250,0.4882918801338434,-5.764353297002767,5.784997657118913,-1.486289196549694,8360,275.15000000000003,1612466756.1
NAN,NAN,NAN,0.07,-4.31,-1.5,0.31,-3.9,-0.27,-0.13,-4.62,-1.34,-0.62,-4.53,-1.08,2021-02-04 12:25:56.200,1612466756.2,102,0,239.97,15.9314,-0.882185,-841.6510000000001,16.0205,0.053622699999999995,-1,-0.8914690000000001,-848.2360000000001,16.7374,0.134631,-1,12295,14732,255,90,40.59462940716115,-105.14027414320671,0.0046815857767067105,5.43289428475986,35,250,0.48355297608917946,-5.890184761050819,5.91,-1.488885307179585,8360,275.15000000000003,1612466756.2
